Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
2011	1017	0.0046	1	216.2501	
2021	2003	0.0046	1	216.0001	
2034	53	0.0048	1	210.0002	
2017	2011	0.0049	1	205.9958	
1012	51	0.0049	1	204.5003	
2033	1013	0.0050	1	199.9971	
1022	1006	0.0051	1	197.9966	
2030	1013	0.0051	1	196.9961	
2030	11	0.0052	1	193.4966	
2016	1025	0.0055	1	182.0000	
2035	1029	0.0055	1	181.9995	
1006	51	0.0055	1	180.7499	
2016	1029	0.0056	1	179.9030	
2024	1007	0.0056	1	179.7501	
2007	1028	0.0056	1	178.9998	
2005	18	0.0056	1	177.7500	
2027	1010	0.0058	1	171.0001	
2006	52	0.0064	1	156.7497	
1011	53	0.0065	1	152.7455	
1021	52	0.0066	1	151.9999	
2010	1012	0.0070	1	142.5000	
1029	50	0.0071	1	140.6992	
1011	49	0.0074	1	135.7498	
1006	1005	0.0074	1	135.0001	
1009	1005	0.0077	1	129.7483	
2025	1035	0.0078	1	127.7501	
2019	2015	0.0080	1	124.2499	
2016	13	0.0083	1	120.5001	
1027	1001	0.0084	1	119.5000	
53	11	0.0085	1	117.7502	
2002	49	0.0085	1	117.5001	
1008	12	0.0086	1	116.2500	
1010	11	0.0087	1	115.2499	
2025	58	0.0087	1	114.9889	
1023	52	0.0089	1	112.7498	
2007	1009	0.0093	2	214.7482	
2005	1035	0.0094	2	212.2499	
2024	2011	0.0095	2	211.2259	
2034	54	0.0095	2	211.1176	
2021	50	0.0097	1	103.4999	
1020	51	0.0101	1	98.9968	
2035	1007	0.0102	2	196.3730	
1030	54	0.0103	2	194.3748	
1016	13	0.0110	1	91.0000	
2035	17	0.0110	2	182.3749	
2028	1007	0.0112	2	178.7469	
2007	51	0.0113	3	264.9991	
2015	1021	0.0115	2	173.8736	
2028	2016	0.0116	2	172.3750	
2009	1035	0.0117	2	170.9981	
1022	17	0.0120	1	83.4999	
2011	2006	0.0122	1	81.7500	
1018	13	0.0122	1	81.7500	
2013	1016	0.0122	1	81.6779	
2013	18	0.0123	2	162.8691	
2029	2016	0.0123	1	81.2011	
1013	51	0.0125	2	161.4984	
2034	1030	0.0125	2	161.8733	
2035	1008	0.0127	2	158.0742	
1031	1010	0.0128	2	156.4588	
2017	2010	0.0129	2	154.6250	
1002	49	0.0132	1	75.7500	
1029	1024	0.0143	1	69.7457	
2024	2012	0.0150	1	66.7500	
2016	2015	0.0155	2	129.3748	
2014	1010	0.0155	2	129.1251	
2013	1024	0.0155	3	193.2435	
1002	10	0.0156	1	64.0001	
1024	1013	0.0159	3	189.1635	
1016	1011	0.0178	2	112.1250	
2030	1021	0.0179	3	167.6629	
51	18	0.0180	3	166.4999	
54	11	0.0182	1	54.9999	
2009	49	0.0184	2	108.7477	
1025	1024	0.0188	1	53.2121	
2021	1008	0.0188	3	159.3322	
1013	1009	0.0191	2	104.8747	
2021	1007	0.0192	4	208.4355	
2015	1016	0.0200	3	150.2307	
2012	12	0.0200	1	49.9959	
1021	18	0.0201	2	99.9982	
2007	1035	0.0203	4	196.8742	
2024	2013	0.0207	3	144.7393	
2012	1012	0.0210	1	47.6619	
2022	2020	0.0212	1	47.2028	
2024	2016	0.0213	4	189.9938	
2025	1030	0.0215	3	140.1640	
1029	54	0.0216	4	184.7872	
2021	2016	0.0217	1	45.9999	
2031	2009	0.0223	2	89.6250	
2002	54	0.0224	2	89.5000	
2007	1015	0.0227	5	220.4497	
1029	1012	0.0228	3	131.7997	
1035	1013	0.0228	2	87.8614	
2027	2021	0.0235	5	213.2969	
1025	26	0.0236	3	127.2499	
2033	1011	0.0236	5	211.4994	
1017	1013	0.0237	4	169.1875	
2017	2013	0.0239	4	170.7492	
2019	1028	0.0242	2	82.6164	
1015	52	0.0254	5	197.3987	
2012	53	0.0256	1	38.9866	
2019	1026	0.0260	2	76.8728	
1021	51	0.0260	4	153.7499	
2020	10	0.0278	3	108.0820	
2011	1009	0.0284	5	176.3416	
2033	1005	0.0285	6	210.5671	
1022	1012	0.0287	2	69.6071	
2027	1025	0.0289	5	173.0468	
2009	13	0.0297	6	202.2785	
2028	1024	0.0305	1	32.7500	
2005	1015	0.0312	6	192.0819	
1021	49	0.0315	7	222.1056	
2008	53	0.0316	3	96.0769	
1033	1016	0.0320	3	93.9712	
2009	1015	0.0325	7	216.6050	
1024	1007	0.0327	5	153.0980	
2026	1012	0.0327	2	61.2365	
1030	1009	0.0330	2	60.6233	
2030	58	0.0334	5	150.1479	
2005	17	0.0336	5	149.0462	
2010	2008	0.0340	2	59.7436	
2010	50	0.0343	5	146.2987	
1025	11	0.0344	4	116.3733	
1008	51	0.0350	5	142.6938	
2035	52	0.0369	8	216.7486	
1025	1012	0.0372	5	134.5992	
2029	13	0.0373	5	134.0995	
1017	17	0.0375	3	79.9985	
2011	10	0.0397	6	151.2804	
2030	1005	0.0397	6	160.4427	
1022	1013	0.0423	8	189.2354	
2010	1016	0.0426	2	46.9983	
1010	54	0.0445	6	134.9088	
1028	1001	0.0451	6	133.1525	
1029	11	0.0458	6	131.0782	
1028	54	0.0458	6	130.9938	
1030	13	0.0464	2	43.6228	
2016	10	0.0465	5	107.7969	
2010	18	0.0476	5	105.1494	
2009	1033	0.0485	10	206.0659	
1023	51	0.0494	5	101.6218	
2022	2007	0.0501	9	180.1348	
2009	10	0.0504	8	158.6434	
1024	17	0.0511	4	78.5613	
2013	54	0.0511	5	103.8962	
2033	10	0.0522	11	212.2259	
2029	1005	0.0527	8	152.2165	
2033	1015	0.0532	12	225.9143	
2005	13	0.0541	10	184.8717	
2030	1012	0.0547	12	219.6864	
2027	2022	0.0548	3	71.4125	
2030	2020	0.0553	4	84.3472	
2033	13	0.0562	12	213.5393	
2012	10	0.0574	3	52.2976	
2024	11	0.0579	5	86.4326	
2026	54	0.0580	2	34.4985	
2033	18	0.0587	12	205.0412	
2015	1005	0.0598	12	200.8516	
2028	1025	0.0600	3	49.9828	
2013	1030	0.0612	7	114.3212	
1035	1007	0.0617	6	99.5395	
2035	1035	0.0628	9	143.4406	
2026	1020	0.0630	5	79.6994	
1029	49	0.0630	12	196.7236	
1025	1014	0.0634	8	126.1305	
49	26	0.0650	2	64.0711	
2013	1017	0.0655	12	183.2884	
2033	1008	0.0659	13	197.2870	
2022	2015	0.0664	5	75.6993	
1029	1006	0.0665	10	155.3945	
1021	1009	0.0671	7	104.2689	
1021	1016	0.0675	4	59.9311	
2032	1032	0.0678	1	14.7459	
2033	2025	0.0681	8	117.5512	
2030	2007	0.0683	15	240.1602	
2027	2002	0.0692	3	43.3740	
2027	1002	0.0712	4	57.6809	
2028	2007	0.0719	12	167.1777	
1021	1006	0.0734	8	109.0284	
1034	1010	0.0734	6	81.7800	
2035	2013	0.0740	8	108.0598	
2031	2020	0.0742	8	107.8742	
1033	52	0.0743	15	201.9307	
1020	52	0.0765	8	104.5912	
2007	1030	0.0773	16	207.5722	
2018	2008	0.0794	10	126.3221	
2010	1008	0.0813	6	73.8738	
2029	10	0.0813	10	123.0243	
1022	1007	0.0818	13	159.8586	
2035	1030	0.0834	14	169.6422	
2009	12	0.0834	16	193.2799	
1015	51	0.0835	16	191.7168	
1005	10	0.0885	12	136.3112	
1007	51	0.0898	17	194.4972	
1007	52	0.0902	17	199.8966	
1017	1007	0.0905	13	144.0176	
1006	10	0.0910	9	100.4848	
1015	18	0.0925	3	32.5000	
2009	1005	0.0940	19	202.2499	
2013	1022	0.0941	18	191.3027	
2024	2023	0.0941	6	63.7501	
2005	54	0.0942	9	95.6110	
2022	2018	0.0953	10	105.3132	
1035	51	0.0960	14	145.8918	
1007	13	0.0967	8	84.4633	
1018	1012	0.0984	3	30.4970	
1028	53	0.0995	13	130.7070	
2034	52	0.0997	22	220.6450	
1005	51	0.0999	13	139.3873	
1012	54	0.1012	6	59.3306	
2030	1009	0.1015	20	197.1109	
1006	49	0.1022	19	185.9708	
2005	12	0.1028	19	185.7317	
2007	1016	0.1032	10	96.9299	
2006	1007	0.1045	13	124.4012	
1013	52	0.1067	11	105.3026	
1015	50	0.1068	19	178.4296	
1006	11	0.1073	9	83.9600	
2022	1013	0.1089	19	174.7589	
2033	1025	0.1122	20	178.8563	
1030	49	0.1147	20	174.4229	
2028	1013	0.1185	22	186.8453	
2015	1008	0.1202	23	191.3904	
2027	2001	0.1205	14	116.1601	
2015	1035	0.1214	22	181.3721	
2005	1030	0.1265	28	221.3574	
2007	1006	0.1266	19	152.9700	
1014	1006	0.1275	2	16.0000	
1012	17	0.1278	4	31.4340	
2015	1011	0.1287	26	202.1888	
2007	17	0.1295	14	110.8457	
2028	2013	0.1322	19	143.9851	
1027	1009	0.1329	18	135.5262	
2022	2012	0.1345	7	52.4566	
2009	1030	0.1386	29	210.2794	
2010	54	0.1424	21	147.5328	
1011	1006	0.1432	15	105.4643	
2027	1020	0.1438	14	97.4258	
1020	1008	0.1494	20	133.9173	
1025	1006	0.1517	15	99.1315	
2029	1011	0.1536	23	149.9433	
1033	1008	0.1550	16	103.3890	
2029	2003	0.1562	12	81.4751	
2026	13	0.1572	5	31.7994	
58	53	0.1590	19	119.5227	
2013	1015	0.1613	28	189.3103	
1030	52	0.1614	30	186.0491	
1011	52	0.1614	23	142.5720	
2020	2009	0.1627	25	153.7319	
2031	2003	0.1638	12	73.2900	
2029	1013	0.1664	29	174.3260	
2014	1027	0.1741	18	103.6895	
1029	1016	0.1758	19	108.5266	
2012	2001	0.1762	18	102.1784	
2014	18	0.1788	6	33.9536	
1022	1008	0.1809	10	55.6283	
53	18	0.1821	31	172.9766	
2007	13	0.1851	24	131.4764	
1010	1006	0.1858	10	53.8696	
2002	52	0.1903	18	107.1638	
1016	1009	0.1915	22	115.3072	
1012	10	0.1931	13	67.3183	
2013	1006	0.1955	26	133.0608	
1001	12	0.1977	14	70.8548	
2009	58	0.2031	9	44.4720	
1026	50	0.2070	12	57.9830	
2009	1013	0.2079	16	79.9191	
1012	1010	0.2089	25	119.6741	
2010	1009	0.2094	23	109.9102	
2020	1020	0.2109	20	95.0587	
2033	2029	0.2124	28	131.8371	
2031	2010	0.2145	21	97.9145	
2009	1008	0.2158	41	190.1968	
1012	58	0.2172	12	55.2827	
2009	1011	0.2206	45	204.1533	
2024	2009	0.2220	23	103.6220	
2020	2002	0.2223	11	49.5633	
2015	54	0.2229	7	32.2770	
2029	2013	0.2246	9	40.0754	
2015	10	0.2276	44	194.0606	
2024	2020	0.2302	16	69.8404	
2029	1025	0.2338	7	63.7032	
2016	1007	0.2370	17	72.5989	
2011	52	0.2423	23	95.0107	
2005	1007	0.2474	48	195.2878	
2033	50	0.2477	41	169.0032	
2014	17	0.2488	10	40.2687	
2024	1013	0.2495	48	192.9408	
2030	1011	0.2540	45	177.4855	
2019	13	0.2582	26	100.6977	
2033	1029	0.2589	57	220.2827	
2034	1035	0.2642	38	143.8999	
2022	53	0.2676	23	85.9764	
1007	49	0.2686	41	157.3106	
1002	26	0.2694	14	51.9790	
1014	10	0.2695	16	59.3896	
1015	11	0.2752	23	87.8450	
2013	13	0.2753	37	141.5776	
2005	1008	0.2759	43	155.9808	
1016	12	0.2830	14	66.1680	
2033	1007	0.2862	67	236.4387	
2014	53	0.2880	7	24.3055	
2021	1025	0.2916	37	128.2198	
2022	1024	0.2976	6	20.1643	
2017	2007	0.3014	52	173.7633	
2030	2016	0.3029	36	118.9425	
2014	13	0.3052	8	34.8566	
1035	1005	0.3070	30	98.0987	
1025	52	0.3137	47	149.8705	
2011	49	0.3161	37	117.1473	
2003	50	0.3436	11	32.0171	
2035	58	0.3471	7	20.4267	
2013	1029	0.3530	66	187.2046	
1031	1027	0.3537	41	116.0651	
2015	50	0.3562	38	114.8428	
2035	2014	0.3568	7	19.6243	
2021	2020	0.3591	44	122.5716	
2031	2021	0.3600	50	138.9266	
1013	53	0.3652	38	106.0745	
2021	2008	0.3667	41	114.4666	
2014	1019	0.3785	39	103.0682	
2030	18	0.3960	72	182.4176	
2014	1012	0.3977	13	33.0598	
58	10	0.3981	10	25.4497	
2008	52	0.3992	35	87.7865	
2024	1024	0.4003	5	12.4978	
2033	2014	0.4009	11	27.4489	
2035	1025	0.4038	53	131.9575	
2030	1008	0.4096	66	161.4187	
2021	18	0.4143	66	159.7141	
2016	49	0.4204	42	106.9717	
2001	52	0.4226	39	92.3676	
2002	1014	0.4270	15	35.1993	
2014	1020	0.4316	44	102.0644	
2015	1030	0.4369	82	188.4039	
1033	51	0.4413	85	192.7783	
1021	53	0.4478	51	114.8893	
1015	1003	0.4730	65	137.9734	
2017	1013	0.4973	88	178.0580	
1002	51	0.4982	33	67.2975	
2014	1023	0.5019	30	59.8731	
2007	1005	0.5022	99	197.6694	
2015	2005	0.5078	53	106.2590	
2007	12	0.5119	76	152.4402	
2028	2021	0.5229	113	216.1646	
2034	51	0.5362	23	43.1144	
2015	1015	0.5388	111	206.1518	
2033	1033	0.5450	122	224.3806	
1029	53	0.5524	92	166.5487	
2002	26	0.5548	31	56.2585	
1014	17	0.5751	19	34.0089	
2013	17	0.5870	47	87.9540	
1030	51	0.5871	107	182.5331	
2006	10	0.6113	86	140.7574	
1006	12	0.6123	14	24.4419	
2023	1016	0.6191	43	69.4982	
2015	13	0.6260	124	198.2252	
2029	12	0.6287	80	127.3236	
1020	1009	0.6654	93	139.7805	
1030	1016	0.6886	73	106.4618	
1025	49	0.6955	70	101.6539	
1010	52	0.7084	85	127.7999	
1028	1016	0.7085	76	107.2743	
2007	1024	0.7138	144	201.9639	
2021	10	0.7205	125	173.7592	
2015	18	0.7330	139	189.6849	
26	17	0.7339	48	65.4029	
2023	58	0.7379	49	68.3925	
1028	1009	0.7393	107	144.9891	
1016	1015	0.7404	86	116.4341	
2015	2012	0.7507	59	91.0737	
2015	1025	0.7668	135	177.4262	
2024	10	0.7812	94	120.8387	
1005	13	0.7975	91	114.6988	
58	18	0.8029	30	37.3698	
1030	1028	0.8126	102	126.2648	
2025	13	0.8182	111	135.8676	
2026	1023	0.8284	41	50.7683	
53	13	0.8392	97	146.9898	
2007	52	0.8489	109	131.2780	
2011	1029	0.8583	140	164.1266	
1027	1008	0.8597	101	117.7012	
2011	1011	0.8615	129	150.0773	
1021	10	0.8683	97	112.2550	
2013	2006	0.8745	57	66.4221	
2034	13	0.8947	135	150.9284	
54	10	0.9236	112	146.3335	
2019	49	0.9505	58	61.1092	
2026	52	0.9627	31	34.9675	
2016	1013	0.9645	55	57.0499	
2025	10	0.9662	120	125.3527	
1033	1010	0.9696	90	93.0558	
1032	1020	0.9918	58	58.5134	
2033	2010	1.0225	101	99.3744	
1013	49	1.0311	103	102.2095	
2002	50	1.0487	60	62.0345	
2005	53	1.0561	144	136.5070	
1030	1008	1.0664	83	77.9591	
2029	1029	1.0991	41	134.2250	
2015	1029	1.1040	233	212.1826	
1012	52	1.1299	58	51.4504	
2009	1025	1.1314	201	179.0015	
2020	2001	1.1324	121	106.9465	
50	17	1.1342	134	119.8198	
2007	49	1.1603	119	102.9517	
1015	17	1.1643	105	90.1985	
2010	1007	1.1827	97	98.6897	
2010	1011	1.1884	100	84.2343	
2009	1029	1.2170	262	215.6394	
2030	54	1.2333	51	104.9460	
2033	2011	1.2424	154	125.3625	
2002	51	1.2549	83	82.3311	
2005	1033	1.2800	247	193.0020	
2035	53	1.2831	37	28.8392	
2035	2028	1.2849	89	69.2785	
2030	1007	1.2853	255	200.1488	
2025	1021	1.2901	138	109.0198	
2022	2003	1.2921	58	44.9529	
2008	51	1.2932	118	91.7299	
2033	12	1.3967	300	215.1015	
2014	10	1.4025	131	105.8086	
1015	53	1.4088	263	187.1803	
1013	1006	1.4271	122	89.4783	
2015	1007	1.4297	309	221.2427	
1033	50	1.4453	248	173.2583	
2022	49	1.5360	104	67.7271	
2033	49	1.5441	186	135.3543	
2013	49	1.5505	127	88.7756	
2025	2014	1.5707	168	107.1150	
1029	52	1.5758	265	169.2068	
2007	1010	1.6118	207	130.7024	
2020	2014	1.7019	119	70.1174	
1031	1018	1.7319	134	77.6014	
2033	52	1.8081	101	84.5380	
2009	1007	1.8130	394	224.1137	
2015	12	1.8433	361	196.3545	
1014	1010	1.8885	211	111.7665	
2025	2024	1.8978	77	43.5727	
2007	1022	1.9149	385	201.2392	
1030	10	1.9275	82	44.8027	
2011	1008	1.9484	271	139.6996	
2025	2015	1.9507	183	96.2279	
2030	1025	1.9735	282	143.8471	
2002	1020	1.9944	103	51.7816	
2028	2009	2.0299	264	130.3447	
2007	1008	2.0371	368	180.9950	
54	12	2.0960	386	184.3444	
2025	1013	2.1102	227	156.8845	
2021	53	2.1331	165	78.3952	
1026	58	2.1409	31	14.6555	
1015	13	2.1466	89	41.4769	
54	26	2.1718	70	32.2561	
1011	18	2.1761	229	105.5180	
1029	18	2.2075	258	116.8832	
1031	1020	2.3117	152	66.0910	
2019	12	2.3205	217	93.5360	
2014	12	2.3369	232	99.2933	
2010	1015	2.3784	271	114.1405	
2002	11	2.3839	94	42.0234	
1024	1015	2.3885	239	100.3676	
2027	1014	2.3957	208	87.0509	
2013	12	2.3971	321	156.6465	
1016	18	2.4158	43	17.9878	
53	10	2.4474	217	147.4913	
2016	2011	2.4523	197	80.9931	
2007	1011	2.4594	454	191.2207	
2007	1017	2.4777	474	191.4817	
2024	2015	2.4864	220	89.7296	
2018	2015	2.5010	371	148.7510	
1032	1019	2.5087	117	47.9793	
54	13	2.5977	374	169.1304	
1028	50	2.5998	182	70.1279	
2028	1002	2.5999	39	40.8412	
2030	1015	2.6015	533	205.3365	
2020	1026	2.7124	193	71.5481	
1035	1021	2.7600	218	79.0736	
2020	13	2.8644	271	94.6464	
2019	2018	2.8655	58	26.0533	
1024	1009	2.8712	312	108.8068	
2011	1010	2.8721	245	86.6323	
2021	1015	2.8745	484	168.6880	
1026	52	2.9608	226	76.3737	
1024	1020	3.0350	262	87.9756	
2013	1033	3.0500	476	163.3379	
1013	18	3.0617	236	77.2628	
2006	1013	3.0637	414	135.2906	
1025	51	3.0694	366	120.0150	
2014	1032	3.0834	68	60.5367	
2017	53	3.1621	257	81.5315	
1009	17	3.1848	35	11.0109	
2020	2015	3.1873	370	117.2722	
2030	1029	3.2196	611	190.9740	
2030	52	3.2690	384	170.2833	
1005	18	3.2812	397	120.9970	
2028	13	3.3636	322	96.1905	
1029	51	3.3674	589	174.9663	
1009	12	3.3692	315	93.5276	
1021	13	3.3739	342	101.6621	
1015	49	3.3892	610	180.6472	
1015	1005	3.4081	415	123.4802	
2028	1032	3.4327	297	86.6264	
2028	2001	3.5407	472	133.3989	
2010	1033	3.5901	430	120.0056	
2017	1025	3.6202	125	49.0368	
2034	12	3.6269	521	143.6901	
2021	13	3.6401	594	163.5265	
2021	1010	3.6588	309	86.4055	
2019	11	3.6593	267	73.0719	
1025	1009	3.6806	362	98.6547	
49	18	3.7250	591	169.3484	
1023	1016	3.7752	201	53.2811	
1013	10	3.8394	412	112.2063	
1003	13	3.8836	209	53.9030	
2032	51	3.9121	183	46.8176	
1031	1012	3.9309	255	65.1939	
1028	49	4.0115	370	92.5493	
2034	10	4.0810	569	139.5383	
2010	1029	4.1613	341	82.1484	
50	12	4.1960	217	84.9129	
2026	10	4.2004	105	25.3783	
2018	2009	4.3360	666	153.7894	
2012	2009	4.3415	164	38.0934	
1018	1015	4.3989	499	118.3782	
2021	12	4.4383	696	158.9797	
2028	1027	4.5114	428	95.4127	
2011	1007	4.5122	818	182.5187	
2023	11	4.6597	188	40.3843	
1008	1005	4.6803	180	38.9215	
2023	2014	4.6980	355	76.9011	
2022	1025	4.8265	125	25.9348	
2009	2003	4.9013	612	126.1641	
2035	2006	4.9536	65	13.1251	
2026	12	5.0204	263	54.2524	
2033	1010	5.2177	602	115.4395	
1033	1014	5.2342	83	16.1247	
2021	54	5.2542	400	76.3046	
2024	2007	5.2590	836	159.0573	
2002	12	5.4356	250	46.0175	
2015	1033	5.4543	1120	205.5088	
1026	49	5.5788	471	84.4679	
2027	2009	5.5856	836	150.0490	
1025	17	5.5991	468	84.2306	
52	17	5.6028	358	67.2437	
1022	1003	5.6082	297	53.0517	
2011	1025	5.7883	750	130.4852	
1028	51	5.7959	433	74.8516	
2021	2012	5.8491	662	113.3132	
2026	49	5.8600	120	21.1113	
2030	50	5.9798	590	107.2298	
2005	52	6.0657	544	90.1527	
2035	50	6.2851	185	29.4397	
1007	12	6.4055	208	57.0387	
53	52	6.4977	83	44.6849	
2035	12	6.5039	1001	155.3546	
1035	1019	6.6115	63	9.9269	
2012	1032	6.6430	108	16.6390	
1007	10	6.6890	511	79.2529	
1030	1019	6.7145	84	12.6353	
1010	49	6.8213	330	94.5959	
51	11	6.8424	457	67.0106	
2011	51	7.1043	627	88.3417	
1028	52	7.1359	929	134.0759	
2010	1021	7.2389	573	79.8101	
2033	2013	7.2677	825	114.6416	
1014	18	7.4029	180	24.7153	
1017	13	7.5569	515	68.3177	
2030	2011	7.7996	831	107.6509	
2030	1035	7.9310	1342	169.3898	
2015	2003	8.3747	913	113.5284	
2025	12	8.3861	1078	128.6994	
2029	53	8.4944	827	99.0432	
2021	17	8.6458	1050	121.9339	
2027	13	8.8024	857	97.4555	
2035	13	8.8963	1498	169.5192	
2021	1033	8.9858	1536	171.3720	
2009	1010	9.0752	958	105.7841	
2025	2009	9.1417	913	100.5921	
2026	1028	9.1561	299	32.8297	
1010	26	9.3682	1049	112.0141	
50	18	9.3745	372	39.9877	
1005	17	9.3937	921	98.1133	
1029	1013	9.4718	388	48.4130	
2002	58	9.4737	443	47.8720	
1033	1005	9.5409	1286	134.8208	
2013	1010	9.6604	209	51.7071	
2013	52	9.7009	603	69.4894	
1013	13	9.8291	863	88.3686	
2023	50	9.9380	257	26.1529	
2010	58	9.9897	1119	112.0367	
1034	1025	10.0482	868	86.5796	
2002	1026	10.1169	358	38.7051	
2026	1002	10.3623	81	11.8262	
1010	51	10.4607	904	86.9902	
1026	51	10.4872	705	67.2626	
2025	2007	10.5059	1193	120.6171	
2027	2015	10.6121	1542	147.5741	
2031	2024	10.6185	591	61.7359	
2033	2021	10.6992	1298	121.3684	
2023	1002	10.7732	69	6.4308	
1033	53	10.9606	2018	186.0409	
2020	1028	10.9910	869	79.3071	
2005	1010	11.0046	986	89.9422	
2025	1011	11.0156	1421	129.2530	
1025	1011	11.1309	481	48.4917	
2009	17	11.1830	1456	131.0145	
18	11	11.2624	294	29.6029	
2030	1033	11.2746	2397	213.2048	
2033	17	11.5560	1652	144.2679	
1029	17	11.5613	1062	91.9768	
2007	1025	11.7154	2169	186.6743	
2028	1020	11.7239	1095	94.2017	
1014	58	11.7574	156	13.3055	
2021	1029	11.8827	1800	152.5734	
2012	49	12.0455	472	39.5334	
1017	50	12.2540	869	70.9372	
2007	1029	12.2670	2516	205.6244	
1011	10	12.3052	1109	90.3700	
1015	10	12.3178	726	59.6515	
2035	2001	12.4522	975	78.9071	
1017	12	12.5470	740	59.0444	
1017	49	12.5762	1130	90.1235	
2024	1025	12.6227	334	27.0252	
1019	1014	12.6593	606	48.4377	
2016	2009	12.8414	368	33.2948	
1009	1006	12.8793	318	25.1568	
51	17	12.9993	1469	115.1393	
2030	1010	13.5721	1470	108.5847	
58	11	14.5129	297	25.6084	
1034	1022	15.0960	56	4.4793	
1010	1008	15.5212	856	55.2648	
1017	1002	15.5867	629	40.8664	
1020	1014	15.7885	830	52.6704	
2028	2008	15.9049	1773	112.5975	
2011	1005	15.9829	168	29.8565	
17	12	16.1298	602	59.1489	
2035	2011	16.3189	1702	104.3753	
2016	54	16.4747	229	13.9282	
52	26	16.5550	338	20.4665	
2025	2011	16.5639	999	62.1759	
2032	2019	16.5680	870	52.6898	
2010	17	16.6441	595	38.9333	
53	50	16.6515	775	50.7506	
2023	1028	16.7478	847	50.9041	
1010	1009	17.5133	1685	96.5053	
2010	52	17.6842	1279	79.4562	
2030	17	17.7706	2366	134.7002	
2005	1013	17.9575	2048	117.6600	
2030	2018	18.0910	194	11.6073	
1011	1010	18.4329	1184	64.3525	
2035	10	18.5309	2733	148.4509	
2013	10	18.5530	1950	106.5577	
2009	2005	18.9239	1378	77.2145	
2001	51	19.1758	1409	73.8750	
1021	1010	19.2743	516	36.7290	
1025	1007	19.3899	1828	101.0178	
2028	1026	19.4933	1126	59.1248	
2025	49	19.5692	1360	69.9170	
2007	10	19.8638	2354	119.8354	
2021	1011	20.7247	3072	148.5015	
1026	1010	20.9024	2104	100.8965	
1011	17	21.4378	1279	61.3305	
2017	50	21.7008	767	35.3654	
1029	1010	21.7641	1327	62.5015	
2025	1029	21.9159	1052	102.6561	
1025	1016	22.0597	1389	66.2644	
2010	13	22.2789	1987	89.5162	
2021	49	22.4436	1536	68.7665	
2030	1030	22.7131	4082	180.1409	
2010	1035	23.5865	1926	81.6840	
1010	1002	23.5973	1777	76.6582	
1033	1011	23.7610	2544	107.9159	
1026	12	24.3944	708	29.0398	
2007	2005	24.4888	1897	79.4870	
1021	17	24.6853	1474	60.4263	
2019	52	25.1117	1178	47.0011	
2027	10	25.2485	2508	99.9450	
2025	2016	25.7650	1311	53.5636	
2028	2022	26.2043	1666	66.8349	
1023	50	26.2519	1032	39.9226	
53	12	26.4028	4466	169.6570	
1015	1013	26.4938	2730	103.6453	
2024	1017	26.6315	282	10.7589	
1033	49	27.2497	4830	177.8693	
1023	1014	27.4980	1664	60.7953	
58	26	28.2516	361	14.2605	
2035	2025	28.5305	2320	81.9206	
2010	1013	28.8128	1585	57.9839	
1035	11	29.0345	315	10.8916	
1035	1025	29.1871	2066	70.8579	
2009	2006	29.6745	83	4.2801	
1010	13	29.7171	2025	68.5724	
2019	2014	29.9064	1489	49.9909	
2029	52	30.2205	2352	78.0149	
2025	1005	30.2922	1868	122.2373	
52	11	30.7347	2205	73.0905	
2010	10	31.0252	2183	70.7335	
1030	1005	31.2611	3748	121.1761	
2020	2003	31.8288	1349	42.4499	
1031	1009	32.0011	1019	49.4211	
1029	1009	32.2155	3769	117.9325	
1003	10	32.3397	2021	62.5139	
2034	2029	32.5325	2515	77.7900	
2022	1017	33.3408	747	22.4213	
2015	52	33.3433	3873	122.1563	
1010	1007	33.4251	3158	99.4288	
2027	1026	33.5580	2320	69.3133	
